Date/Time,BASEMENT:Zone Mean Air Temperature [C](Each Call),BASEMENT:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),BASEMENT:Zone Air Heat Balance Surface Convection Rate [W](Hourly),BASEMENT:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),BASEMENT:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),BASEMENT:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),CORE_BOTTOM:Zone Mean Air Temperature [C](Each Call),CORE_BOTTOM:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),CORE_BOTTOM:Zone Air Heat Balance Surface Convection Rate [W](Hourly),CORE_BOTTOM:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),CORE_BOTTOM:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),CORE_BOTTOM:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),CORE_MID:Zone Mean Air Temperature [C](Each Call),CORE_MID:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),CORE_MID:Zone Air Heat Balance Surface Convection Rate [W](Hourly),CORE_MID:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),CORE_MID:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),CORE_MID:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),CORE_TOP:Zone Mean Air Temperature [C](Each Call),CORE_TOP:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),CORE_TOP:Zone Air Heat Balance Surface Convection Rate [W](Hourly),CORE_TOP:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),CORE_TOP:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),CORE_TOP:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_3:Zone Mean Air Temperature [C](Each Call),PERIMETER_BOT_ZN_3:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_BOT_ZN_3:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_BOT_ZN_3:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_3:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_3:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_2:Zone Mean Air Temperature [C](Each Call),PERIMETER_BOT_ZN_2:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_BOT_ZN_2:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_BOT_ZN_2:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_2:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_2:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_1:Zone Mean Air Temperature [C](Each Call),PERIMETER_BOT_ZN_1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_BOT_ZN_1:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_BOT_ZN_1:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_1:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_4:Zone Mean Air Temperature [C](Each Call),PERIMETER_BOT_ZN_4:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_BOT_ZN_4:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_BOT_ZN_4:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_4:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_4:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_3:Zone Mean Air Temperature [C](Each Call),PERIMETER_MID_ZN_3:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_MID_ZN_3:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_MID_ZN_3:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_3:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_3:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_2:Zone Mean Air Temperature [C](Each Call),PERIMETER_MID_ZN_2:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_MID_ZN_2:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_MID_ZN_2:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_2:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_2:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_1:Zone Mean Air Temperature [C](Each Call),PERIMETER_MID_ZN_1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_MID_ZN_1:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_MID_ZN_1:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_1:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_4:Zone Mean Air Temperature [C](Each Call),PERIMETER_MID_ZN_4:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_MID_ZN_4:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_MID_ZN_4:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_4:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_4:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_3:Zone Mean Air Temperature [C](Each Call),PERIMETER_TOP_ZN_3:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_TOP_ZN_3:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_TOP_ZN_3:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_3:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_3:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_2:Zone Mean Air Temperature [C](Each Call),PERIMETER_TOP_ZN_2:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_TOP_ZN_2:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_TOP_ZN_2:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_2:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_2:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_1:Zone Mean Air Temperature [C](Each Call),PERIMETER_TOP_ZN_1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_TOP_ZN_1:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_TOP_ZN_1:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_1:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_4:Zone Mean Air Temperature [C](Each Call),PERIMETER_TOP_ZN_4:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_TOP_ZN_4:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_TOP_ZN_4:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_4:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_4:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),GROUNDFLOOR_PLENUM:Zone Mean Air Temperature [C](Each Call),GROUNDFLOOR_PLENUM:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),GROUNDFLOOR_PLENUM:Zone Air Heat Balance Surface Convection Rate [W](Hourly),GROUNDFLOOR_PLENUM:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),GROUNDFLOOR_PLENUM:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),GROUNDFLOOR_PLENUM:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),MIDFLOOR_PLENUM:Zone Mean Air Temperature [C](Each Call),MIDFLOOR_PLENUM:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),MIDFLOOR_PLENUM:Zone Air Heat Balance Surface Convection Rate [W](Hourly),MIDFLOOR_PLENUM:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),MIDFLOOR_PLENUM:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),MIDFLOOR_PLENUM:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),TOPFLOOR_PLENUM:Zone Mean Air Temperature [C](Each Call),TOPFLOOR_PLENUM:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),TOPFLOOR_PLENUM:Zone Air Heat Balance Surface Convection Rate [W](Hourly),TOPFLOOR_PLENUM:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),TOPFLOOR_PLENUM:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),TOPFLOOR_PLENUM:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),BLDG_LIGHT_SCH:Schedule Value [](Hourly),BLDG_EQUIP_SCH:Schedule Value [](Hourly),BLDG_OCC_SCH:Schedule Value [](Hourly),BLDG_ELEVATORS:Schedule Value [](Hourly),INFIL_QUARTER_ON_SCH:Schedule Value [](Hourly),BLDG_SWH_SCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),HVACOPERATIONSCHD:Schedule Value [](Hourly),PLANTONSCHED:Schedule Value [](Hourly),HTGSETP_SCH:Schedule Value [](Hourly),CLGSETP_SCH:Schedule Value [](Hourly),MINOA_MOTORIZEDDAMPER_SCHED:Schedule Value [](Hourly),DUAL ZONE CONTROL TYPE SCHED:Schedule Value [](Hourly),SEASONAL-RESET-SUPPLY-AIR-TEMP-SCH:Schedule Value [](Hourly),CW-LOOP-TEMP-SCHEDULE:Schedule Value [](Hourly),HW-LOOP-TEMP-SCHEDULE:Schedule Value [](Hourly),ACTIVITY_SCH:Schedule Value [](Hourly),WORK_EFF_SCH:Schedule Value [](Hourly),AIR_VELO_SCH:Schedule Value [](Hourly),CLOTHING_SCH:Schedule Value [](Hourly),CORE_BOTTOM WATER EQUIPMENT LATENT FRACT SCHED:Schedule Value [](Hourly),CORE_BOTTOM WATER EQUIPMENT SENSIBLE FRACT SCHED:Schedule Value [](Hourly),CORE_BOTTOM WATER EQUIPMENT TEMP SCHED:Schedule Value [](Hourly),CORE_BOTTOM WATER EQUIPMENT HOT SUPPLY TEMP SCHED:Schedule Value [](Hourly),CORE_MID WATER EQUIPMENT LATENT FRACT SCHED:Schedule Value [](Hourly),CORE_MID WATER EQUIPMENT SENSIBLE FRACT SCHED:Schedule Value [](Hourly),CORE_MID WATER EQUIPMENT TEMP SCHED:Schedule Value [](Hourly),CORE_MID WATER EQUIPMENT HOT SUPPLY TEMP SCHED:Schedule Value [](Hourly),CORE_TOP WATER EQUIPMENT LATENT FRACT SCHED:Schedule Value [](Hourly),CORE_TOP WATER EQUIPMENT SENSIBLE FRACT SCHED:Schedule Value [](Hourly),CORE_TOP WATER EQUIPMENT TEMP SCHED:Schedule Value [](Hourly),CORE_TOP WATER EQUIPMENT HOT SUPPLY TEMP SCHED:Schedule Value [](Hourly),SHWSYS1-LOOP-TEMP-SCHEDULE:Schedule Value [](Hourly),SHWSYS1 WATER HEATER SETPOINT TEMPERATURE SCHEDULE NAME:Schedule Value [](Hourly),SHWSYS1 WATER HEATER AMBIENT TEMPERATURE SCHEDULE NAME:Schedule Value [](Hourly),PERIMETER_TOP_ZN_1 VAV BOX OUTLET NODE NAME:System Node Temperature [C](Hourly),PERIMETER_TOP_ZN_1 VAV BOX OUTLET NODE NAME:System Node Mass Flow Rate [kg/s](Hourly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly),Gas:Facility [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/21  00:01:00,18.68646606,,,,,,16.93764975,,,,,,15.48121866,,,,,,16.76857624,,,,,,16.45161467,,,,,,16.43338952,,,,,,16.48497021,,,,,,16.41520626,,,,,,15.26676645,,,,,,15.44124081,,,,,,15.41457941,,,,,,15.44335196,,,,,,14.44886839,,,,,,15.77044619,,,,,,15.49701518,,,,,,15.87855235,,,,,,14.05475933,,,,,,12.36223415,,,,,,2.848173652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:02:00,18.68654169,,,,,,16.9377191,,,,,,15.48137803,,,,,,16.76675672,,,,,,16.45146769,,,,,,16.43330337,,,,,,16.48486102,,,,,,16.41513069,,,,,,15.26660901,,,,,,15.44119434,,,,,,15.41448664,,,,,,15.44331195,,,,,,14.44736962,,,,,,15.76919857,,,,,,15.49568313,,,,,,15.87736941,,,,,,14.05474452,,,,,,12.36224628,,,,,,2.846409899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:03:00,18.68661744,,,,,,16.93778834,,,,,,15.48153716,,,,,,16.76493963,,,,,,16.45132109,,,,,,16.43321746,,,,,,16.48475212,,,,,,16.41505533,,,,,,15.26645197,,,,,,15.44114801,,,,,,15.41439414,,,,,,15.44327207,,,,,,14.44587308,,,,,,15.76795296,,,,,,15.49435317,,,,,,15.87618841,,,,,,14.05472976,,,,,,12.36225845,,,,,,2.844649118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:04:00,18.68669289,,,,,,16.93785789,,,,,,15.48169604,,,,,,16.76312493,,,,,,16.45117525,,,,,,16.43313247,,,,,,16.48464406,,,,,,16.41498092,,,,,,15.26629531,,,,,,15.44110183,,,,,,15.41430188,,,,,,15.44323231,,,,,,14.44437874,,,,,,15.7667093,,,,,,15.49302524,,,,,,15.8750093,,,,,,14.05471502,,,,,,12.36227065,,,,,,2.842891275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:05:00,18.68676825,,,,,,16.93792757,,,,,,15.48185469,,,,,,16.76131241,,,,,,16.45102994,,,,,,16.433048,,,,,,16.4845365,,,,,,16.41490703,,,,,,15.266139,,,,,,15.44105576,,,,,,15.41420984,,,,,,15.44319266,,,,,,14.44288635,,,,,,15.76546738,,,,,,15.49169911,,,,,,15.87383183,,,,,,14.05470033,,,,,,12.36228288,,,,,,2.841136213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:06:00,18.68684375,,,,,,16.93799719,,,,,,15.48201313,,,,,,16.75950194,,,,,,16.45088491,,,,,,16.43296367,,,,,,16.48442914,,,,,,16.41483325,,,,,,15.26598301,,,,,,15.44100981,,,,,,15.414118,,,,,,15.44315311,,,,,,14.44139582,,,,,,15.76422708,,,,,,15.49037468,,,,,,15.87265592,,,,,,14.05468567,,,,,,12.36229515,,,,,,2.839383765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:07:00,18.68691895,,,,,,16.93806666,,,,,,15.48217138,,,,,,16.75769339,,,,,,16.45074006,,,,,,16.43287933,,,,,,16.48432185,,,,,,16.41475942,,,,,,15.26582731,,,,,,15.44096396,,,,,,15.41402634,,,,,,15.44311365,,,,,,14.43990707,,,,,,15.76298832,,,,,,15.48905186,,,,,,15.87148148,,,,,,14.05467104,,,,,,12.36230746,,,,,,2.837634083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:08:00,18.68699407,,,,,,16.93813597,,,,,,15.4823294,,,,,,16.75588697,,,,,,16.45059545,,,,,,16.43279502,,,,,,16.48421469,,,,,,16.41468559,,,,,,15.26567194,,,,,,15.44091823,,,,,,15.4139349,,,,,,15.4430743,,,,,,14.43842028,,,,,,15.76175131,,,,,,15.48773086,,,,,,15.87030872,,,,,,14.05465646,,,,,,12.36231979,,,,,,2.835887309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:09:00,18.68706932,,,,,,16.93820513,,,,,,15.48248718,,,,,,16.75408286,,,,,,16.45045115,,,,,,16.43271084,,,,,,16.48410773,,,,,,16.41461185,,,,,,15.26551695,,,,,,15.44087264,,,,,,15.4138437,,,,,,15.44303507,,,,,,14.43693558,,,,,,15.76051616,,,,,,15.48641179,,,,,,15.86913774,,,,,,14.0546419,,,,,,12.36233216,,,,,,2.834143402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:10:00,18.68714427,,,,,,16.93827413,,,,,,15.48264473,,,,,,16.75228111,,,,,,16.4503072,,,,,,16.43262681,,,,,,16.48400101,,,,,,16.41453824,,,,,,15.26536234,,,,,,15.44082718,,,,,,15.41375275,,,,,,15.44299596,,,,,,14.43545301,,,,,,15.75928292,,,,,,15.4850947,,,,,,15.8679686,,,,,,14.05462738,,,,,,12.36234457,,,,,,2.832402229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:11:00,18.68721913,,,,,,16.93834301,,,,,,15.48280204,,,,,,16.75048159,,,,,,16.45016356,,,,,,16.43254295,,,,,,16.48389451,,,,,,16.41446475,,,,,,15.26520809,,,,,,15.44078186,,,,,,15.41366202,,,,,,15.44295697,,,,,,14.43397248,,,,,,15.75805149,,,,,,15.4837795,,,,,,15.8668012,,,,,,14.0546129,,,,,,12.36235701,,,,,,2.830663626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:12:00,18.68729413,,,,,,16.93841177,,,,,,15.48295914,,,,,,16.7486841,,,,,,16.45002019,,,,,,16.43245923,,,,,,16.4837882,,,,,,16.41439139,,,,,,15.26505415,,,,,,15.44073664,,,,,,15.4135715,,,,,,15.44291808,,,,,,14.4324938,,,,,,15.75682168,,,,,,15.48246598,,,,,,15.86563534,,,,,,14.05459846,,,,,,12.36236948,,,,,,2.828927728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:13:00,18.68736883,,,,,,16.93848042,,,,,,15.48311605,,,,,,16.74688842,,,,,,16.44987707,,,,,,16.43237563,,,,,,16.48368206,,,,,,16.41431813,,,,,,15.26490048,,,,,,15.44069152,,,,,,15.41348114,,,,,,15.44287927,,,,,,14.43101674,,,,,,15.75559326,,,,,,15.48115393,,,,,,15.86447081,,,,,,14.05458405,,,,,,12.36238198,,,,,,2.827194668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:14:00,18.68744346,,,,,,16.93854897,,,,,,15.48327275,,,,,,16.74509483,,,,,,16.44973425,,,,,,16.43229221,,,,,,16.48357615,,,,,,16.41424503,,,,,,15.26474714,,,,,,15.44064651,,,,,,15.41339099,,,,,,15.44284056,,,,,,14.4295416,,,,,,15.75436654,,,,,,15.47984365,,,,,,15.8633079,,,,,,14.05456968,,,,,,12.36239452,,,,,,2.825464431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:15:00,18.68751821,,,,,,16.9386174,,,,,,15.4834292,,,,,,16.7433036,,,,,,16.4495918,,,,,,16.43220902,,,,,,16.48347052,,,,,,16.41417212,,,,,,15.26459419,,,,,,15.44060165,,,,,,15.41330109,,,,,,15.44280199,,,,,,14.42806861,,,,,,15.75314176,,,,,,15.47853537,,,,,,15.86214687,,,,,,14.05455534,,,,,,12.3624071,,,,,,2.823736886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:16:00,18.68759266,,,,,,16.93868573,,,,,,15.48358542,,,,,,16.7415147,,,,,,16.44944972,,,,,,16.43212606,,,,,,16.48336518,,,,,,16.41409942,,,,,,15.26444162,,,,,,15.44055693,,,,,,15.41321143,,,,,,15.44276353,,,,,,14.42659774,,,,,,15.75191887,,,,,,15.47722906,,,,,,15.86098765,,,,,,14.05454104,,,,,,12.3624197,,,,,,2.822011853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:17:00,18.68766704,,,,,,16.93875395,,,,,,15.48374141,,,,,,16.73972793,,,,,,16.44930797,,,,,,16.4320433,,,,,,16.4832601,,,,,,16.4140269,,,,,,15.26428937,,,,,,15.44051233,,,,,,15.41312199,,,,,,15.44272518,,,,,,14.42512876,,,,,,15.75069764,,,,,,15.47592449,,,,,,15.85983002,,,,,,14.05452677,,,,,,12.36243234,,,,,,2.820289455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:18:00,18.68774155,,,,,,16.93882208,,,,,,15.4838972,,,,,,16.73794314,,,,,,16.44916652,,,,,,16.43196071,,,,,,16.48315523,,,,,,16.41395454,,,,,,15.26413744,,,,,,15.44046783,,,,,,15.41303275,,,,,,15.44268693,,,,,,14.42366157,,,,,,15.74947798,,,,,,15.47462156,,,,,,15.85867389,,,,,,14.05451254,,,,,,12.36244501,,,,,,2.818569851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:19:00,18.68781576,,,,,,16.93889013,,,,,,15.48405279,,,,,,16.73616021,,,,,,16.44902532,,,,,,16.43187829,,,,,,16.48305056,,,,,,16.41388231,,,,,,15.26398579,,,,,,15.44042343,,,,,,15.41294368,,,,,,15.44264877,,,,,,14.42219609,,,,,,15.74825981,,,,,,15.47332018,,,,,,15.85751918,,,,,,14.05449834,,,,,,12.36245772,,,,,,2.816853027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:20:00,18.68788912,,,,,,16.93895723,,,,,,15.48420608,,,,,,16.73441036,,,,,,16.44888663,,,,,,16.43179739,,,,,,16.48294777,,,,,,16.41381144,,,,,,15.26383729,,,,,,15.44038003,,,,,,15.41285653,,,,,,15.44261147,,,,,,14.42076132,,,,,,15.7470699,,,,,,15.4720479,,,,,,15.85639183,,,,,,14.05448436,,,,,,12.36247054,,,,,,2.815159196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:21:00,18.68796267,,,,,,16.93902462,,,,,,15.48435909,,,,,,16.73266224,,,,,,16.44874871,,,,,,16.4317174,,,,,,16.48284578,,,,,,16.4137415,,,,,,15.26368903,,,,,,15.44033672,,,,,,15.41276952,,,,,,15.44257425,,,,,,14.41932687,,,,,,15.74587953,,,,,,15.47077538,,,,,,15.85526382,,,,,,14.05447044,,,,,,12.36248338,,,,,,2.813470081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:22:00,18.6880364,,,,,,16.93909265,,,,,,15.4845131,,,,,,16.7308973,,,,,,16.44860995,,,,,,16.43163709,,,,,,16.48274328,,,,,,16.41367134,,,,,,15.26353929,,,,,,15.44029294,,,,,,15.41268161,,,,,,15.44253663,,,,,,14.41787573,,,,,,15.74467312,,,,,,15.4694866,,,,,,15.85412016,,,,,,14.05445645,,,,,,12.36249618,,,,,,2.811773553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:23:00,18.6881096,,,,,,16.93916013,,,,,,15.4846657,,,,,,16.72915226,,,,,,16.44847269,,,,,,16.43155767,,,,,,16.4826419,,,,,,16.41360195,,,,,,15.26339146,,,,,,15.44024978,,,,,,15.41259487,,,,,,15.44249955,,,,,,14.41644303,,,,,,15.74348371,,,,,,15.46821534,,,,,,15.85299302,,,,,,14.05444258,,,,,,12.36250901,,,,,,2.810091983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 01/21  00:24:00,18.68818308,,,,,,16.93922761,,,,,,15.48481843,,,,,,16.72740394,,,,,,16.44833528,,,,,,16.43147802,,,,,,16.48254033,,,,,,16.41353233,,,,,,15.26324339,,,,,,15.44020655,,,,,,15.41250798,,,,,,15.44246241,,,,,,14.41500669,,,,,,15.74229059,,,,,,15.46694035,,,,,,15.85186218,,,,,,14.05442872,,,,,,12.36252183,,,,,,2.808411652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
