Date/Time,BASEMENT:Zone Outdoor Air Drybulb Temperature [C](Each Call),CORE_BOTTOM:Zone Outdoor Air Drybulb Temperature [C](Each Call),CORE_MID:Zone Outdoor Air Drybulb Temperature [C](Each Call),CORE_TOP:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_BOT_ZN_3:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_BOT_ZN_2:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_BOT_ZN_1:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_BOT_ZN_4:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_MID_ZN_3:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_MID_ZN_2:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_MID_ZN_1:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_MID_ZN_4:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_TOP_ZN_3:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_TOP_ZN_2:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_TOP_ZN_1:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_TOP_ZN_4:Zone Outdoor Air Drybulb Temperature [C](Each Call),GROUNDFLOOR_PLENUM:Zone Outdoor Air Drybulb Temperature [C](Each Call),MIDFLOOR_PLENUM:Zone Outdoor Air Drybulb Temperature [C](Each Call),TOPFLOOR_PLENUM:Zone Outdoor Air Drybulb Temperature [C](Each Call),BASEMENT:Zone Mean Air Temperature [C](Each Call),BASEMENT:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),BASEMENT:Zone Air Heat Balance Surface Convection Rate [W](Hourly),BASEMENT:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),BASEMENT:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),BASEMENT:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),CORE_BOTTOM:Zone Mean Air Temperature [C](Each Call),CORE_BOTTOM:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),CORE_BOTTOM:Zone Air Heat Balance Surface Convection Rate [W](Hourly),CORE_BOTTOM:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),CORE_BOTTOM:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),CORE_BOTTOM:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),CORE_MID:Zone Mean Air Temperature [C](Each Call),CORE_MID:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),CORE_MID:Zone Air Heat Balance Surface Convection Rate [W](Hourly),CORE_MID:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),CORE_MID:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),CORE_MID:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),CORE_TOP:Zone Mean Air Temperature [C](Each Call),CORE_TOP:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),CORE_TOP:Zone Air Heat Balance Surface Convection Rate [W](Hourly),CORE_TOP:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),CORE_TOP:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),CORE_TOP:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_3:Zone Mean Air Temperature [C](Each Call),PERIMETER_BOT_ZN_3:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_BOT_ZN_3:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_BOT_ZN_3:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_3:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_3:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_2:Zone Mean Air Temperature [C](Each Call),PERIMETER_BOT_ZN_2:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_BOT_ZN_2:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_BOT_ZN_2:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_2:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_2:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_1:Zone Mean Air Temperature [C](Each Call),PERIMETER_BOT_ZN_1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_BOT_ZN_1:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_BOT_ZN_1:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_1:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_4:Zone Mean Air Temperature [C](Each Call),PERIMETER_BOT_ZN_4:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_BOT_ZN_4:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_BOT_ZN_4:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_4:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_BOT_ZN_4:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_3:Zone Mean Air Temperature [C](Each Call),PERIMETER_MID_ZN_3:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_MID_ZN_3:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_MID_ZN_3:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_3:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_3:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_2:Zone Mean Air Temperature [C](Each Call),PERIMETER_MID_ZN_2:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_MID_ZN_2:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_MID_ZN_2:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_2:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_2:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_1:Zone Mean Air Temperature [C](Each Call),PERIMETER_MID_ZN_1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_MID_ZN_1:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_MID_ZN_1:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_1:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_4:Zone Mean Air Temperature [C](Each Call),PERIMETER_MID_ZN_4:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_MID_ZN_4:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_MID_ZN_4:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_4:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_MID_ZN_4:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_3:Zone Mean Air Temperature [C](Each Call),PERIMETER_TOP_ZN_3:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_TOP_ZN_3:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_TOP_ZN_3:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_3:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_3:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_2:Zone Mean Air Temperature [C](Each Call),PERIMETER_TOP_ZN_2:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_TOP_ZN_2:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_TOP_ZN_2:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_2:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_2:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_1:Zone Mean Air Temperature [C](Each Call),PERIMETER_TOP_ZN_1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_TOP_ZN_1:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_TOP_ZN_1:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_1:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_4:Zone Mean Air Temperature [C](Each Call),PERIMETER_TOP_ZN_4:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PERIMETER_TOP_ZN_4:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PERIMETER_TOP_ZN_4:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_4:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PERIMETER_TOP_ZN_4:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),GROUNDFLOOR_PLENUM:Zone Mean Air Temperature [C](Each Call),GROUNDFLOOR_PLENUM:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),GROUNDFLOOR_PLENUM:Zone Air Heat Balance Surface Convection Rate [W](Hourly),GROUNDFLOOR_PLENUM:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),GROUNDFLOOR_PLENUM:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),GROUNDFLOOR_PLENUM:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),MIDFLOOR_PLENUM:Zone Mean Air Temperature [C](Each Call),MIDFLOOR_PLENUM:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),MIDFLOOR_PLENUM:Zone Air Heat Balance Surface Convection Rate [W](Hourly),MIDFLOOR_PLENUM:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),MIDFLOOR_PLENUM:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),MIDFLOOR_PLENUM:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),TOPFLOOR_PLENUM:Zone Mean Air Temperature [C](Each Call),TOPFLOOR_PLENUM:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),TOPFLOOR_PLENUM:Zone Air Heat Balance Surface Convection Rate [W](Hourly),TOPFLOOR_PLENUM:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),TOPFLOOR_PLENUM:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),TOPFLOOR_PLENUM:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),CUSTOM_ZONE_CLGT_SETPOINT:Schedule Value [](Each Call),PERIMETER_TOP_ZN_3 VAV BOX OUTLET NODE NAME:System Node Temperature [C](Each Call),PERIMETER_TOP_ZN_3 VAV BOX OUTLET NODE NAME:System Node Mass Flow Rate [kg/s](Each Call),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly),Gas:Facility [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/21  00:10:00,-20.590250002300978,-20.599168000375948,-20.727971543200284,-20.882534734455477,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.612048390799548,-20.740851853310315,-20.89541494819021,16.811699234491294,,,,,,12.99768121764855,,,,,,11.23591952943094,,,,,,12.68975106476632,,,,,,12.374482353643947,,,,,,12.305427660113086,,,,,,12.29382837949867,,,,,,12.301790554171824,,,,,,10.91091969900168,,,,,,11.231926235028036,,,,,,10.73974513386314,,,,,,11.241677602705945,,,,,,12.05833474747891,,,,,,11.792618686046,,,,,,10.152608264952498,,,,,,11.96788397000562,,,,,,10.391373943272534,,,,,,8.148031558389821,,,,,,0.10265620192161744,,,,,,30.0,16.797683763953299,4.6815374852839108 
 01/21  00:20:00,-20.590250002300978,-20.599168000375948,-20.727971543200284,-20.882534734455477,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.612048390799548,-20.740851853310315,-20.89541494819021,16.814132660966789,,,,,,12.999463431609007,,,,,,11.238819473007326,,,,,,12.673828353621437,,,,,,12.374032005162068,,,,,,12.305895044807257,,,,,,12.29325657734504,,,,,,12.302307057487648,,,,,,10.910559800132614,,,,,,11.233119296691604,,,,,,10.739150968606028,,,,,,11.242965953602825,,,,,,12.054465044359123,,,,,,11.78178103949568,,,,,,10.139241980813157,,,,,,11.957645717674957,,,,,,10.392022929133843,,,,,,8.149206904618583,,,,,,0.08755456705524467,,,,,,30.0,16.797687523420284,4.6815374852839108 
 01/21  00:30:00,-20.590250002300978,-20.599168000375948,-20.727971543200284,-20.882534734455477,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.612048390799548,-20.740851853310315,-20.89541494819021,16.816543824614955,,,,,,13.001233309016853,,,,,,11.241688956406597,,,,,,12.658088353814858,,,,,,12.373606626794882,,,,,,12.306366279348996,,,,,,12.292711983053094,,,,,,12.302826238436062,,,,,,10.91021796262953,,,,,,11.234297936163351,,,,,,10.738578968344326,,,,,,11.244237674235834,,,,,,12.050650458806367,,,,,,11.771089187258179,,,,,,10.126041025680984,,,,,,11.947547043031286,,,,,,10.392676765006652,,,,,,8.150384361933933,,,,,,0.07269243277088118,,,,,,30.0,16.797691071174424,4.6815374852839108 
 01/21  00:40:00,-20.590250002300978,-20.599168000375948,-20.727971543200284,-20.882534734455477,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.612048390799548,-20.740851853310315,-20.89541494819021,16.818933199846126,,,,,,13.002991072427939,,,,,,11.244528632801306,,,,,,12.642526890913623,,,,,,12.373205562433688,,,,,,12.306841294808966,,,,,,12.292193879863076,,,,,,12.30334806262568,,,,,,10.909893963963662,,,,,,11.235462726963224,,,,,,10.738028816785905,,,,,,11.245493394863109,,,,,,12.046889263188986,,,,,,11.760538769779292,,,,,,10.113000541874204,,,,,,11.937583763000351,,,,,,10.393335266902064,,,,,,8.151563838320705,,,,,,0.058060223429540588,,,,,,30.0,16.79769442273508,4.6815374852839108 
 01/21  00:50:00,-20.590250002300978,-20.599168000375948,-20.727971543200284,-20.882534734455477,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.612048390799548,-20.740851853310315,-20.89541494819021,16.821301221056325,,,,,,13.004736831104454,,,,,,11.24733902550812,,,,,,12.627140148107099,,,,,,12.37282818763577,,,,,,12.30732000677137,,,,,,12.291701587872322,,,,,,12.30387247729721,,,,,,10.909587557243615,,,,,,11.236614175997037,,,,,,10.737500179740906,,,,,,11.24673367612201,,,,,,12.04317988085378,,,,,,11.750125821136278,,,,,,10.10011613580873,,,,,,11.92775206794513,,,,,,10.393998271874907,,,,,,8.152745267671913,,,,,,0.04364923537435895,,,,,,30.0,16.797697591583395,4.6815374852839108 
 01/21  01:00:00,-20.590250002300978,-20.599168000375948,-20.727971543200284,-20.882534734455477,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.612048390799548,-20.740851853310315,-20.89541494819021,16.823648287446919,0.0,41.412639399869288,0.0,0.0,0.0,13.00647064039075,33.51745360609733,-1.3105898142801778,0.0,0.0,-7.526667525688686,11.25012063828699,35.16632215221977,-14573.483235824153,0.0,0.0,145784.67382061148,12.61192462652991,33.81378040448176,-41149.26684171068,0.0,-35602.18030106822,76498.7589739689,12.372473907491198,0.0,-7257.605355607349,0.0,-2703.769530718536,9960.690207261629,12.30780232049694,0.0,-5027.258836200652,0.0,-1807.8991576534718,6835.701817422723,12.291234460949325,0.0,-7363.824228528857,0.0,-2697.13156760232,10060.067027729188,12.304399416972553,0.0,-5015.737213585687,0.0,-1807.705865450084,6824.039502219969,10.90929847728872,0.0,-10549.585730352088,0.0,-2595.659194122333,131446.96983076164,11.237752735130395,0.0,-7373.274541792819,0.0,-1756.9883507992916,91315.90232539173,10.73699271014577,0.0,-10423.370257321274,0.0,-2581.56868936658,130039.9406262635,11.247959021060803,0.0,-7509.729806095897,0.0,-1757.5370789553179,92686.96955031238,12.039520866872369,0.0,-15340.518582488416,0.0,-7032.519437760379,22366.457133275613,11.739846715562655,0.0,-9518.818361412797,0.0,-4561.283094015945,14068.21870713187,10.087383813321983,0.0,-12390.161589234622,0.0,-6620.556979953125,18987.804197172136,11.91804847161438,0.0,-9856.621610849694,0.0,-4585.975687505274,14431.381592403612,10.394665659665975,0.0,3604.5960781583614,0.0,-3598.765153002536,0.0,8.153928614408715,0.0,3365.723207142723,0.0,-3355.1930635150545,0.0,0.029451505127352098,0.0,33604.7661050395,0.0,-33739.38229925639,0.0,30.0,16.797700589667227,4.6815374852839108,443906626.1827339,0.0,443906626.1827339,178260642.65773223,3235812944.099864 
 01/21  01:10:00,-20.590250002300978,-20.599168000375948,-20.727971543200284,-20.882534734455477,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.612048390799548,-20.740851853310315,-20.89541494819021,16.825974767028485,,,,,,13.008192560532072,,,,,,11.252873978916267,,,,,,12.596877080735743,,,,,,12.372142153424863,,,,,,12.308288134278222,,,,,,12.290791882845454,,,,,,12.304928807214694,,,,,,10.909026444852337,,,,,,11.238878810602668,,,,,,10.736506051373742,,,,,,11.249169884916972,,,,,,12.035910890505058,,,,,,11.729698121912119,,,,,,10.074799924218177,,,,,,11.908469768294518,,,,,,10.395337336909864,,,,,,8.155113849990747,,,,,,0.01545971911444496,,,,,,30.0,16.79770342772767,4.6815374852839108 
 01/21  01:20:00,-20.590250002300978,-20.599168000375948,-20.727971543200284,-20.882534734455477,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.612048390799548,-20.740851853310315,-20.89541494819021,16.828281000062238,,,,,,13.009902673283419,,,,,,11.255599546173459,,,,,,12.58199447567674,,,,,,12.371832380095576,,,,,,12.308777341865169,,,,,,12.290373263513296,,,,,,12.305460567371734,,,,,,10.908771170487578,,,,,,11.239992770931256,,,,,,10.73603984035476,,,,,,11.250366683282211,,,,,,12.032348720082887,,,,,,11.719676964084743,,,,,,10.062361114716227,,,,,,11.899012995301407,,,,,,10.3960132185707,,,,,,8.156300937706819,,,,,,0.0016671465116833279,,,,,,30.0,16.79770611551991,4.6815374852839108 
 01/21  01:30:00,-20.590250002300978,-20.599168000375948,-20.727971543200284,-20.882534734455477,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.612048390799548,-20.740851853310315,-20.89541494819021,16.830567301969479,,,,,,13.011601071476683,,,,,,11.25829781669589,,,,,,12.567273958094212,,,,,,12.371544062811403,,,,,,12.309269834254789,,,,,,12.289978036030842,,,,,,12.305994612617483,,,,,,10.90853235788949,,,,,,11.24109495323786,,,,,,10.735593710345848,,,,,,11.251549798618992,,,,,,12.028833210318309,,,,,,11.709780387022312,,,,,,10.050064287017526,,,,,,11.889675400660533,,,,,,10.396693220227175,,,,,,8.157489831159193,,,,,,-0.011932421545215864,,,,,,30.0,16.797708661970373,4.6815374852839108 
 01/21  01:40:00,-20.590250002300978,-20.599168000375948,-20.727971543200284,-20.882534734455477,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.612048390799548,-20.740851853310315,-20.89541494819021,16.83283396569973,,,,,,13.01328785092128,,,,,,11.260969246037988,,,,,,12.552712836991205,,,,,,12.37127669535892,,,,,,12.309765500954633,,,,,,12.28960565403665,,,,,,12.306530855417707,,,,,,10.90830970647656,,,,,,11.242185668182199,,,,,,10.73516729307694,,,,,,11.252719585352052,,,,,,12.02536329163076,,,,,,11.700005727883444,,,,,,10.037906565113307,,,,,,11.88045441572841,,,,,,10.397377258172693,,,,,,8.158680478202614,,,,,,-0.02534472931543622,,,,,,30.0,16.797711075293937,4.6815374852839108 
 01/21  01:50:00,-20.590250002300978,-20.599168000375948,-20.727971543200284,-20.882534734455477,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.599168000375948,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.727971543200284,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.882534734455477,-20.612048390799548,-20.740851853310315,-20.89541494819021,16.83508126357952,,,,,,13.014963106820577,,,,,,11.2636142725277,,,,,,12.538308564217914,,,,,,12.371029788136625,,,,,,12.310264230885013,,,,,,12.289255589554001,,,,,,12.307069206600393,,,,,,10.908102913344696,,,,,,11.24326520389852,,,,,,10.734760220360063,,,,,,11.253876373941754,,,,,,12.021937961061058,,,,,,11.690350491680542,,,,,,10.025885265833438,,,,,,11.871347632089965,,,,,,10.398065251163697,,,,,,8.159872823986252,,,,,,-0.038575107925570169,,,,,,30.0,16.79771336308664,4.6815374852839108 
